id,date_recorded
61898,2011-03-31
57412,2012-10-29
25008,2013-01-21
36874,2013-02-26
43156,2011-08-11
50853,2011-03-30
72366,2011-03-05
66251,2011-07-24
32831,2011-07-10
40843,2012-10-13
72099,2013-06-03
456,2011-07-07
6899,2011-07-08
70034,2013-03-26
11252,2013-01-31
65778,2013-02-06
34391,2011-08-04
667,2013-01-30
62413,2011-03-22
11123,2013-02-03
43057,2013-09-03
229,2012-10-22
39315,2013-03-24
28715,2011-07-21
49698,2011-03-17
50759,2011-07-20
42437,2011-03-16
24527,2011-08-18
4036,2011-08-06
1576,2011-08-07
21697,2011-03-22
57251,2013-03-19
299,2013-01-24
16669,2011-08-10
50148,2013-03-22
43637,2011-03-21
17833,2012-10-19
40096,2013-02-17
56715,2011-04-22
6499,2011-02-28
8568,2011-03-30
41375,2011-08-06
34011,2011-03-20
12751,2011-02-28
43333,2011-03-17
56744,2011-08-10
18802,2013-01-15
47245,2013-02-05
28026,2011-07-13
1113,2011-04-01
7661,2011-03-15
56637,2012-10-11
55793,2012-10-17
37476,2013-01-20
59870,2011-04-11
14350,2013-02-12
57753,2013-02-15
295,2011-07-22
46829,2011-03-13
31458,2013-02-04
42824,2011-03-04
23357,2013-02-19
51903,2013-02-03
72998,2012-10-30
57358,2012-10-25
10759,2013-02-01
25122,2012-10-14
41730,2011-07-21
30957,2011-03-26
61661,2011-03-27
23316,2011-03-20
70364,2011-03-09
41432,2011-03-26
36137,2011-07-19
32732,2011-03-19
44604,2013-03-23
1294,2012-11-08
25624,2013-02-21
22762,2013-03-02
43597,2013-02-15
19353,2011-03-03
13078,2013-02-16
53056,2011-03-22
14918,2011-08-04
33832,2011-02-24
1045,2013-03-02
57314,2013-10-02
54018,2013-05-03
16014,2013-01-23
61126,2013-01-31
20747,2013-09-03
33779,2011-03-04
48937,2011-02-19
66355,2013-02-23
17479,2013-02-16
10291,2012-11-03
66349,2011-03-18
42986,2011-03-22
41886,2011-08-01
59496,2013-05-03
29290,2013-02-11
12246,2011-04-02
44959,2013-03-16
5106,2011-03-10
65865,2011-03-22
12788,2011-04-03
1110,2011-03-15
16779,2011-03-02
55675,2011-07-21
4269,2011-07-30
64350,2011-10-07
31839,2013-02-16
46247,2013-02-19
25528,2013-01-29
65368,2012-10-18
43573,2011-08-06
10542,2011-03-17
66167,2011-07-16
42849,2011-03-11
61334,2013-01-26
38886,2013-02-17
55576,2011-03-22
8934,2011-03-18
25733,2012-10-21
36597,2011-02-18
7826,2013-01-27
29096,2013-06-03
41932,2013-03-18
29160,2011-04-03
33242,2011-08-01
53744,2011-02-21
5617,2011-02-18
56703,2011-08-04
58443,2013-02-14
44333,2012-10-11
72348,2012-10-12
42754,2012-11-03
33363,2011-03-01
38896,2013-03-20
67388,2013-03-28
55080,2011-02-25
2372,2013-07-03
69945,2011-03-12
49229,2011-02-26
17164,2011-08-11
18753,2011-07-18
14524,2013-02-06
66820,2012-10-19
40177,2011-03-19
30353,2012-10-27
32183,2013-01-18
60061,2013-03-04
19385,2011-07-27
21108,2011-07-25
40974,2011-07-11
24418,2013-01-21
60156,2013-02-26
49836,2013-02-05
41033,2011-08-05
12371,2011-06-04
14170,2011-07-20
8779,2013-02-12
22668,2011-04-18
17057,2011-03-09
63799,2012-11-10
59044,2011-08-06
33620,2011-02-18
8424,2013-02-14
35029,2013-02-18
1237,2013-02-14
28747,2011-03-11
50060,2011-03-11
70369,2011-07-31
25190,2013-03-29
10494,2013-02-22
7188,2012-10-24
59494,2011-03-09
39645,2013-02-04
68854,2013-01-16
56428,2013-01-24
54134,2011-08-13
72065,2011-03-09
15672,2013-02-03
38022,2011-03-03
7968,2012-10-22
38495,2012-10-11
73813,2013-02-22
40925,2011-08-03
64893,2013-07-03
72061,2013-04-03
41451,2011-03-18
52990,2013-01-25
7307,2012-10-21
29186,2011-03-01
30571,2013-02-12
46057,2011-07-16
1564,2011-07-30
15135,2012-10-16
55069,2004-12-01
10641,2011-07-29
71882,2012-11-04
42462,2011-03-07
67364,2013-09-03
25768,2011-02-18
45097,2011-02-23
20056,2013-03-28
13322,2011-03-03
24350,2013-02-28
33020,2013-01-27
42393,2011-07-29
68161,2013-01-25
23358,2011-07-19
8960,2012-10-12
54638,2011-07-11
38815,2011-02-24
20562,2013-02-04
43448,2013-01-18
7011,2011-08-01
70402,2013-02-06
44455,2011-07-28
73041,2011-02-26
61184,2012-10-11
48379,2011-04-16
9952,2011-04-02
62711,2013-11-03
44378,2011-03-15
5352,2013-12-03
10928,2011-07-16
72234,2013-01-04
68048,2011-07-19
9672,2013-02-13
55365,2013-02-08
69843,2013-02-22
48496,2013-01-27
65400,2011-03-12
3834,2012-10-13
28839,2013-03-13
22281,2011-11-03
10316,2011-03-30
65557,2013-03-14
12301,2011-07-16
5476,2013-02-26
65570,2011-07-18
20504,2012-10-22
37716,2013-02-12
15740,2012-10-25
61490,2013-02-27
25856,2011-08-01
26886,2011-04-17
32904,2013-04-04
53182,2013-03-19
18611,2012-11-05
22139,2012-10-17
27195,2013-01-28
30435,2013-03-24
50126,2012-10-30
33125,2013-02-10
28652,2013-01-25
57229,2011-07-31
40040,2011-03-26
50384,2013-03-24
57354,2011-03-29
7657,2013-03-18
1473,2013-02-11
24494,2013-03-14
63315,2011-08-03
23547,2011-03-16
23129,2013-02-26
633,2013-02-09
44897,2011-04-17
20184,2011-08-01
58461,2012-10-26
16585,2011-07-18
62882,2011-03-21
60949,2013-03-13
54905,2011-03-04
40128,2013-01-18
72781,2013-02-18
7079,2013-02-06
58712,2013-02-04
64828,2011-03-30
70431,2013-03-25
74123,2013-02-16
26469,2011-07-13
71401,2013-01-17
10975,2013-01-28
22808,2013-02-12
64387,2013-02-20
11212,2011-03-19
58267,2013-02-16
12067,2011-07-19
6423,2013-03-12
39956,2011-07-17
35645,2011-03-18
32678,2013-03-12
49823,2013-02-04
53793,2013-03-19
41697,2011-04-08
47633,2012-10-13
33904,2012-12-10
67414,2013-02-01
16527,2011-07-07
28001,2013-03-16
7295,2012-10-24
14005,2013-01-22
8987,2013-01-18
4192,2012-10-12
25644,2011-07-25
19603,2011-04-14
38986,2011-02-20
29347,2011-07-16
40538,2011-04-03
1147,2013-03-26
35525,2012-10-23
55233,2011-03-17
59564,2011-03-18
51361,2011-03-20
71060,2013-01-15
22289,2011-03-12
61173,2011-07-28
43578,2011-08-17
54217,2011-08-13
28205,2011-08-03
14610,2011-02-21
70735,2013-02-27
52733,2011-06-03
12022,2011-07-30
24618,2011-03-11
28896,2011-04-10
1845,2012-10-15
32604,2012-10-12
28722,2011-03-25
7619,2011-02-23
29292,2011-03-03
33619,2011-02-28
14681,2011-03-22
1136,2013-02-01
50628,2013-05-03
22126,2013-02-23
2398,2012-10-23
38712,2013-02-27
1488,2012-10-24
74203,2013-10-03
22656,2011-08-04
16565,2011-08-18
40054,2013-01-28
31845,2011-08-02
10958,2013-02-13
70252,2011-08-16
20148,2013-01-22
60439,2011-08-10
11562,2012-10-20
31884,2013-02-12
32607,2013-03-20
8220,2011-03-19
54544,2011-03-15
35683,2012-10-20
10043,2011-07-23
4064,2011-03-13
66539,2013-01-19
56553,2013-06-03
527,2011-07-28
56484,2013-02-24
69477,2013-03-15
42448,2012-10-11
25689,2013-03-10
17092,2011-02-25
8148,2011-03-01
51649,2013-02-16
71390,2013-02-19
41960,2011-03-16
59736,2012-10-22
71707,2011-03-25
42788,2011-02-22
22488,2011-02-27
995,2013-01-28
15720,2012-10-06
32526,2013-02-22
5465,2012-10-30
24355,2013-02-11
53578,2013-03-20
8710,2011-07-22
28171,2013-02-07
60101,2011-12-03
31815,2013-01-19
18181,2011-04-10
3,2013-06-03
49923,2013-01-23
33010,2011-03-21
9589,2011-03-06
54335,2011-04-05
4273,2011-03-17
46696,2013-02-17
70177,2013-04-03
62153,2011-07-28
24586,2012-10-17
27151,2011-03-27
48654,2011-08-08
3441,2011-02-28
22589,2013-01-19
2029,2012-10-11
71294,2013-01-18
10553,2013-02-16
46007,2012-10-17
70626,2011-03-11
51141,2011-03-07
63984,2011-02-26
33706,2011-02-20
32925,2011-08-05
63212,2013-03-19
42128,2013-02-06
27994,2011-03-11
8157,2013-03-21
24751,2012-11-08
7733,2013-03-03
57233,2013-02-24
13749,2012-11-05
46199,2011-04-08
3515,2013-01-21
63465,2011-08-06
69194,2011-08-16
52683,2013-03-04
54794,2011-08-04
56716,2013-02-21
5988,2013-03-02
15877,2011-02-27
63688,2013-01-30
67520,2013-02-17
23461,2011-04-07
27292,2011-07-13
66711,2013-12-02
9397,2011-03-09
8943,2011-07-07
48355,2012-10-18
3208,2013-02-21
38347,2011-03-22
26847,2013-01-29
21350,2011-07-27
8507,2013-01-26
29338,2013-02-25
5189,2013-03-06
18768,2012-10-25
47303,2013-01-22
67905,2013-03-19
72501,2013-03-16
56442,2011-03-17
44697,2011-03-26
45869,2011-02-24
39811,2013-02-15
38666,2013-03-21
22032,2011-07-18
47029,2011-04-14
45228,2012-10-21
59792,2011-03-10
66495,2011-03-14
425,2011-08-02
52278,2013-01-28
55018,2011-02-21
18658,2013-02-21
36156,2011-08-05
3877,2011-07-28
19157,2011-07-18
50204,2011-02-20
59124,2011-07-13
16663,2011-07-18
13906,2011-07-22
12047,2011-03-16
31334,2012-10-02
57132,2012-10-21
73289,2012-10-31
19276,2011-04-14
10644,2011-03-29
34071,2013-02-20
36411,2013-03-19
23891,2011-08-03
17232,2013-03-16
17482,2011-08-14
12547,2013-02-16
38406,2011-04-01
59982,2013-02-14
772,2013-03-21
32901,2013-01-22
64761,2013-02-02
41452,2013-02-06
21794,2011-03-31
55624,2013-03-16
47109,2013-02-14
46520,2011-03-04
34721,2011-07-19
64363,2013-02-23
50778,2012-10-29
28958,2011-02-15
25384,2013-03-26
56173,2013-01-28
40209,2011-07-12
872,2013-01-21
9267,2013-01-21
32855,2011-03-29
2967,2013-02-09
49797,2011-07-25
10183,2011-08-06
14196,2013-01-29
20162,2013-02-15
32116,2011-07-18
57320,2013-01-24
53441,2013-01-15
4320,2011-03-03
70145,2011-03-05
51865,2013-02-12
10340,2011-02-26
1719,2013-02-08
72198,2013-02-14
7129,2011-02-25
72439,2013-01-30
65980,2011-07-28
52694,2011-07-13
33573,2011-03-16
13856,2011-03-15
20243,2013-02-23
28463,2013-02-25
18697,2011-04-16
21330,2011-07-21
37728,2012-10-29
17927,2013-03-03
39843,2013-02-04
68237,2011-08-13
5158,2011-04-03
54888,2013-01-23
34039,2011-03-10
39162,2013-01-23
65994,2011-08-07
62443,2013-03-30
61263,2011-04-20
27442,2011-02-28
17718,2012-10-03
46781,2011-03-05
41066,2013-02-26
67018,2013-02-18
26918,2013-01-19
13110,2011-03-30
59745,2013-02-23
15623,2011-04-18
35415,2011-03-16
66797,2013-02-27
25029,2012-10-24
18865,2011-03-23
7273,2013-02-01
175,2013-02-28
46973,2011-07-22
16544,2013-01-16
52760,2013-05-04
54149,2013-01-28
70345,2013-02-08
31239,2011-09-04
34386,2011-02-26
55697,2011-03-10
58148,2011-07-15
24100,2013-02-27
16275,2011-07-27
27282,2013-03-20
7225,2012-10-26
15510,2011-02-22
51971,2011-07-29
1726,2013-01-27
3487,2013-03-21
52371,2013-03-16
61465,2013-01-30
14655,2011-03-06
1899,2013-02-07
41564,2013-03-01
12522,2011-02-26
14679,2012-10-26
33453,2013-04-03
73912,2012-10-13
2850,2011-03-17
42189,2011-08-02
69133,2011-03-24
26697,2013-03-28
3324,2013-02-26
50597,2013-03-23
61290,2011-03-17
11706,2013-02-12
20715,2011-03-23
68310,2011-07-27
67314,2013-08-03
52372,2012-10-15
17585,2011-07-29
21437,2011-03-08
19069,2011-02-28
10635,2011-03-12
3611,2013-03-16
50718,2011-07-25
45694,2011-07-16
61235,2012-10-11
48123,2011-08-11
69764,2011-03-14
46525,2013-03-28
53932,2011-08-07
32601,2013-02-04
1708,2011-07-27
52239,2012-10-03
62687,2011-03-05
38834,2013-01-29
3558,2012-11-03
63495,2013-01-22
117,2012-10-13
10180,2012-10-07
48959,2011-02-21
25890,2011-07-08
24386,2013-01-22
15053,2011-03-11
32408,2013-03-04
25911,2013-08-02
30256,2012-11-07
42542,2013-09-03
33938,2012-10-21
71084,2011-07-27
68813,2013-02-15
24490,2011-07-24
65550,2013-03-19
9461,2013-06-03
58482,2013-02-26
57384,2011-07-08
464,2012-10-15
71339,2011-03-26
64270,2011-07-20
69092,2011-04-02
66106,2011-03-15
28877,2011-07-11
67464,2011-07-26
34420,2011-08-02
5637,2011-02-17
10872,2011-03-23
45772,2013-01-21
67066,2011-07-27
42231,2013-03-21
3904,2011-07-21
15963,2013-03-24
25524,2012-10-14
10939,2011-03-04
7577,2011-03-15
2261,2011-03-14
69939,2013-01-28
4399,2013-03-30
13473,2013-02-14
3687,2011-04-03
45411,2013-02-02
56130,2013-02-08
21416,2013-03-22
27554,2011-03-10
60517,2011-03-29
64066,2011-07-21
71399,2012-11-10
72756,2013-01-18
10604,2013-01-29
53883,2011-03-15
72610,2011-03-25
24321,2013-01-27
72482,2011-03-09
43761,2011-04-08
11602,2012-10-07
15738,2012-10-13
14904,2013-04-03
27666,2013-01-17
23559,2013-02-01
34831,2013-01-24
58420,2013-01-21
28790,2013-03-19
66096,2011-04-17
66766,2013-09-03
18919,2011-02-21
64289,2013-02-20
54215,2011-07-26
32932,2011-02-18
51393,2011-07-16
65072,2013-03-02
47125,2013-01-20
63114,2011-07-29
27675,2013-03-13
29560,2011-02-24
43915,2013-09-03
24158,2013-01-15
64581,2013-02-08
24048,2013-03-14
16430,2013-01-24
2558,2013-05-04
46375,2013-02-02
4490,2011-07-23
55473,2013-02-15
19761,2011-03-30
40252,2013-01-25
11279,2013-02-05
34354,2011-03-04
71681,2011-04-08
21500,2013-02-22
38023,2011-03-04
15466,2013-03-13
18962,2013-01-24
26000,2013-02-16
21216,2011-03-28
37340,2012-10-09
24524,2013-03-12
38540,2013-02-08
39822,2013-03-15
16784,2012-10-26
65458,2011-03-10
23042,2013-01-31
33437,2011-03-23
7868,2013-03-19
33651,2012-10-22
54317,2011-03-05
1785,2013-02-15
55949,2011-02-26
40747,2011-07-05
59262,2013-02-09
67335,2011-03-17
8422,2011-03-03
40489,2011-02-25
24810,2011-04-09
58557,2011-04-10
63265,2013-02-17
25461,2012-10-11
70440,2011-03-06
32048,2013-03-01
979,2011-07-20
56838,2012-10-22
9773,2011-07-30
44096,2013-01-18
29144,2013-02-09
32926,2013-02-04
62825,2012-10-24
22812,2011-03-17
14399,2013-03-27
56077,2011-08-12
51705,2013-02-18
21434,2013-02-06
36554,2011-08-15
36842,2013-02-22
68021,2011-07-07
51495,2013-01-20
45508,2011-07-28
34715,2013-03-28
31133,2011-07-16
59593,2013-01-27
15824,2011-07-15
53988,2011-08-10
30648,2013-01-23
6933,2011-04-07
40755,2011-03-17
40476,2011-03-09
65827,2013-09-03
48395,2013-01-18
34519,2012-10-17
38228,2013-04-03
64185,2011-04-02
64863,2011-03-29
61796,2011-07-26
1405,2013-03-03
15629,2013-03-22
36080,2011-04-04
28948,2013-02-04
38839,2011-07-25
34303,2011-03-15
66836,2013-03-20
37590,2011-08-12
15195,2013-02-07
39550,2011-04-12
55281,2013-01-28
35090,2013-02-12
69453,2011-03-18
13372,2012-10-26
72640,2013-03-15
55032,2011-07-24
8985,2013-02-26
58213,2011-03-01
65593,2011-07-20
41403,2011-08-03
37889,2011-02-23
45368,2013-05-03
72940,2013-02-14
169,2013-03-27
8830,2011-07-30
40045,2013-07-03
10293,2011-04-05
65464,2013-03-23
63596,2013-03-16
16834,2011-08-25
44926,2011-07-12
58242,2013-03-29
23786,2013-02-05
10130,2011-02-24
7306,2011-04-03
67821,2011-03-07
22328,2013-02-04
29898,2011-03-17
55646,2012-10-25
18153,2011-03-26
19460,2011-07-05
7991,2013-03-13
29607,2012-10-24
65906,2011-04-16
69060,2011-03-24
1108,2012-10-28
51891,2013-03-24
48788,2013-12-02
36841,2011-08-05
35233,2013-02-27
32293,2013-03-22
16324,2011-08-01
18089,2013-03-16
11692,2013-02-04
60528,2013-12-03
39454,2013-08-03
14265,2011-02-28
47264,2011-08-07
1937,2013-02-01
30564,2011-08-27
34875,2013-02-16
47197,2013-02-01
71927,2013-02-27
42891,2012-10-20
49220,2013-02-27
9860,2011-04-20
38107,2013-02-26
73721,2011-08-27
69449,2011-07-21
33266,2012-10-25
10661,2012-10-13
9446,2011-04-18
25758,2011-02-25
33159,2011-04-02
69738,2011-03-09
54859,2012-10-12
12043,2011-09-04
37639,2013-03-19
49239,2013-03-03
6664,2013-01-23
28070,2011-02-23
7403,2013-09-03
64495,2013-02-10
2213,2013-01-23
67392,2013-02-04
3280,2011-07-06
16171,2011-03-29
53725,2013-01-21
6324,2011-07-30
14972,2011-07-23
67313,2011-04-03
42773,2013-02-16
17104,2012-11-10
7727,2013-01-24
57987,2011-03-12
27085,2013-01-14
37306,2011-04-15
31677,2013-03-05
72088,2011-03-18
24565,2011-04-08
57650,2011-03-16
11629,2013-02-06
63392,2013-02-16
26287,2013-02-14
70873,2011-07-19
65269,2013-01-24
56992,2011-02-23
28240,2012-12-16
803,2013-03-16
57279,2013-02-27
40905,2012-10-12
54739,2011-08-18
4752,2011-02-24
65896,2013-03-29
37048,2011-02-24
68504,2013-01-22
57817,2011-07-12
60060,2013-03-14
29375,2013-02-08
69425,2011-07-07
36295,2011-03-11
54812,2011-03-23
43877,2011-11-03
58929,2013-09-03
17593,2011-03-06
16386,2011-07-17
48687,2013-02-23
48821,2013-01-26
61613,2013-01-20
25484,2011-07-14
71194,2011-03-25
32279,2011-08-10
72231,2011-02-22
4187,2012-10-20
46733,2013-03-30
23606,2011-08-06
61640,2013-01-31
40937,2013-02-03
30643,2011-03-27
13250,2012-10-09
18387,2013-01-17
70304,2011-08-08
35957,2013-03-04
24644,2011-07-04
45219,2013-01-18
58064,2011-03-24
61321,2013-01-31
19374,2011-07-20
55058,2013-03-02
54409,2011-08-02
36445,2013-01-31
64838,2011-03-30
30348,2013-01-20
22776,2011-07-15
31321,2011-07-08
27221,2011-07-24
1904,2012-10-23
64879,2011-03-18
67312,2011-03-18
24429,2012-10-15
9046,2013-02-04
69720,2013-01-30
56111,2011-03-05
3937,2011-03-21
71330,2013-03-26
44520,2013-03-26
45995,2013-08-03
10673,2013-03-16
53583,2011-03-14
30830,2011-02-27
50837,2013-03-20
55966,2012-10-27
18205,2013-02-10
9428,2011-03-06
26162,2013-02-08
43973,2013-03-04
68189,2011-07-23
72696,2011-03-08
17551,2011-08-02
8926,2012-10-08
63866,2011-03-11
22935,2013-11-03
58325,2013-06-03
14023,2012-10-03
4880,2011-04-04
8169,2012-10-23
19862,2011-04-03
40246,2011-02-04
47669,2013-01-22
32877,2011-04-03
20996,2011-03-17
37798,2011-03-28
60632,2013-03-14
31010,2013-03-14
9946,2013-02-02
41559,2011-03-19
59027,2011-03-10
69524,2011-04-20
66765,2011-03-11
51179,2011-03-03
31923,2013-02-22
16426,2011-07-30
64410,2011-07-07
26322,2013-03-23
307,2011-03-11
7834,2011-02-27
27242,2013-02-06
14886,2013-02-10
44740,2011-03-07
55763,2013-02-08
54686,2011-04-04
45922,2013-01-24
72212,2011-08-07
47635,2013-03-18
66537,2011-03-02
55153,2013-02-06
27819,2011-03-24
46662,2013-02-02
32403,2011-07-21
45700,2013-01-24
6836,2013-02-03
51354,2011-09-04
72806,2011-08-04
61196,2011-07-16
9914,2011-07-23
118,2011-02-24
36670,2011-04-13
29333,2013-02-23
67341,2011-03-23
38768,2013-01-24
13921,2013-02-07
69850,2011-08-01
44011,2012-10-27
34033,2013-02-05
13551,2011-07-28
67650,2013-02-03
28702,2011-04-02
55887,2011-03-19
7768,2011-03-11
24349,2012-10-29
67186,2012-10-23
21408,2011-07-10
12577,2013-03-15
42374,2013-02-04
48557,2011-03-11
64718,2012-10-17
5680,2011-04-18
29721,2011-04-14
55574,2013-01-17
17161,2011-07-18
32386,2013-02-04
17570,2013-02-23
22706,2011-03-19
35665,2012-10-17
15689,2013-04-03
21403,2011-03-09
60706,2013-02-04
68391,2012-11-03
25279,2011-03-04
44688,2011-03-07
69973,2012-11-04
13449,2011-07-22
12249,2011-07-15
10729,2013-02-26
18950,2011-03-22
14233,2013-03-18
42676,2013-02-18
41695,2011-03-26
13188,2013-03-29
74214,2011-08-05
72259,2013-02-06
57270,2011-08-04
67446,2011-08-03
20800,2013-03-27
23622,2013-03-23
35266,2011-08-05
38766,2013-03-19
20561,2011-03-08
73551,2011-08-04
53788,2011-03-30
60014,2011-04-03
11475,2011-03-12
42559,2013-02-08
1036,2011-07-06
46009,2013-03-15
72988,2013-01-28
16932,2011-03-04
56947,2013-03-23
59055,2011-07-26
30598,2012-10-13
14578,2011-03-13
35419,2011-03-14
44151,2011-03-17
10528,2011-03-11
31822,2013-05-04
41237,2013-02-14
5234,2011-08-01
11281,2011-08-04
48269,2011-03-21
1541,2011-03-03
49612,2013-03-04
49954,2011-03-02
3945,2011-03-12
70500,2013-12-03
7358,2011-07-13
1377,2013-02-17
15569,2011-02-23
69315,2011-03-30
46628,2011-04-07
4332,2012-10-27
46373,2011-07-13
44299,2012-11-02
62301,2011-03-10
49769,2011-02-27
12164,2013-05-03
72892,2013-03-18
11432,2013-01-18
36395,2011-03-11
40211,2013-03-26
57682,2012-10-28
53228,2013-03-23
4473,2011-07-30
810,2011-07-11
9782,2011-08-10
57418,2012-11-05
16231,2011-03-22
49348,2012-10-10
18020,2011-04-14
60237,2013-01-27
43148,2011-04-04
43905,2013-02-03
63317,2011-03-01
58293,2011-07-28
49620,2012-11-03
2193,2013-01-16
66164,2011-03-28
70933,2013-02-18
34086,2011-07-26
54649,2012-10-07
24183,2011-07-22
17321,2013-02-05
37638,2011-08-04
53618,2013-02-08
67900,2013-05-04
59192,2012-11-06
49367,2011-04-06
3736,2011-04-05
44572,2012-12-14
34514,2013-09-03
28057,2013-03-20
36316,2011-07-24
40217,2011-04-05
5400,2011-03-20
27534,2012-10-27
43543,2012-10-09
54624,2011-08-22
16715,2013-03-19
24933,2013-01-19
59004,2011-02-28
7313,2011-03-08
24783,2011-03-18
605,2011-03-08
57365,2011-08-12
19713,2011-02-25
60108,2011-07-27
13702,2013-03-16
34701,2011-07-29
45798,2013-02-12
33821,2011-07-31
4105,2011-03-23
24964,2011-07-27
9266,2013-03-28
54886,2013-02-15
61410,2011-03-01
45748,2013-03-14
34612,2013-02-10
12282,2011-08-07
18407,2011-03-15
57537,2013-03-15
14942,2013-02-03
65126,2013-01-23
52828,2011-08-08
56265,2011-04-02
16783,2013-03-04
74062,2013-01-24
47879,2013-02-21
56232,2011-07-23
55967,2011-03-29
250,2012-10-27
22818,2013-01-22
7069,2011-03-15
56583,2011-04-09
7910,2013-02-10
19676,2013-01-24
46870,2013-02-03
31382,2012-10-24
1535,2011-03-29
14476,2011-07-22
903,2013-01-25
65303,2011-08-23
55257,2011-07-18
4331,2011-03-12
6093,2013-01-29
45983,2011-03-15
14819,2011-03-13
7698,2011-07-26
18795,2011-07-15
56458,2011-03-18
64156,2011-02-27
54710,2011-02-23
61142,2011-03-30
934,2013-03-14
2466,2013-03-13
13489,2012-11-11
71512,2011-07-20
38748,2011-03-26
54921,2012-10-12
66366,2011-03-04
41794,2013-05-04
42732,2013-03-23
54786,2011-07-19
25965,2011-07-21
7740,2011-03-08
23431,2013-01-19
52370,2011-07-30
56297,2013-02-21
2118,2013-03-12
55797,2011-03-05
62533,2013-01-03
33494,2011-01-08
7199,2012-10-20
43317,2013-02-03
32800,2013-02-23
65955,2013-01-20
67357,2013-03-12
23775,2011-03-11
369,2011-02-23
46175,2011-03-31
57468,2013-02-22
14251,2011-03-24
62052,2013-03-16
43287,2013-02-25
5505,2012-11-01
23148,2011-07-29
19765,2012-10-25
4289,2012-10-06
36818,2013-01-21
27637,2011-04-17
12216,2011-03-19
65922,2011-03-29
17432,2011-08-05
26811,2011-03-04
18512,2013-01-29
38258,2011-03-15
55294,2013-04-04
64722,2011-04-15
57220,2011-08-03
68684,2013-02-22
2117,2011-07-28
24739,2013-03-16
11634,2013-01-23
18598,2013-06-04
16296,2011-03-20
57617,2013-03-25
15139,2011-03-07
40562,2013-02-05
50252,2011-07-11
37533,2013-03-17
40690,2012-11-04
33370,2012-11-06
67745,2013-03-20
10124,2011-03-26
54376,2012-10-12
35361,2011-03-11
1579,2012-10-28
66623,2012-10-20
57394,2011-04-07
9779,2013-03-02
45659,2011-07-14
50815,2013-03-16
68175,2011-03-11
35320,2011-03-29
11275,2011-07-27
33173,2012-10-19
44725,2011-12-03
3823,2011-03-22
59802,2013-02-02
73463,2011-08-08
53407,2011-08-12
70794,2011-04-16
49638,2013-01-25
67111,2013-02-23
31660,2013-11-03
69816,2011-02-24
10987,2011-07-06
13424,2012-10-09
46569,2013-03-29
13637,2013-02-24
48956,2011-03-14
13861,2013-02-13
71983,2011-03-18
5726,2012-10-21
9699,2013-03-20
68447,2011-03-20
42737,2011-04-18
61541,2013-02-25
12616,2013-02-26
31277,2011-03-30
34014,2013-02-02
37353,2013-12-03
65508,2013-02-24
32277,2011-03-01
32434,2011-03-15
48935,2013-03-22
